Season,Team_A,Team_B,Seed_A,Seed_B,round
2023,3138,3273,NA,NA,NA
2023,3138,3274,NA,9,NA
2023,3138,3275,NA,NA,NA
2023,3138,3276,NA,6,NA
2023,3138,3277,NA,NA,NA
2023,3138,3278,NA,NA,NA
2023,3138,3279,NA,8,NA
2023,3138,3280,NA,11,NA
2023,3138,3281,NA,NA,NA
2023,3138,3282,NA,NA,NA
2023,3138,3283,NA,NA,NA
2023,3138,3284,NA,16,NA
2023,3138,3285,NA,NA,NA
2023,3138,3286,NA,NA,NA
2023,3138,3287,NA,NA,NA
2023,3138,3288,NA,NA,NA
2023,3138,3290,NA,NA,NA
2023,3138,3291,NA,NA,NA
2023,3138,3292,NA,11,NA
2023,3138,3293,NA,NA,NA
2023,3138,3294,NA,NA,NA
2023,3138,3295,NA,NA,NA
2023,3138,3296,NA,NA,NA
2023,3138,3297,NA,NA,NA
2023,3138,3298,NA,NA,NA
2023,3138,3299,NA,NA,NA
2023,3138,3300,NA,NA,NA
2023,3138,3301,NA,7,NA
2023,3138,3303,NA,NA,NA
2023,3138,3304,NA,NA,NA
2023,3138,3305,NA,NA,NA
2023,3138,3306,NA,NA,NA
2023,3138,3307,NA,NA,NA
2023,3138,3308,NA,NA,NA
2023,3138,3309,NA,NA,NA
2023,3138,3310,NA,NA,NA
2023,3138,3311,NA,NA,NA
2023,3138,3312,NA,NA,NA
2023,3138,3313,NA,16,NA
2023,3138,3314,NA,6,NA
2023,3138,3315,NA,NA,NA
2023,3138,3316,NA,NA,NA
2023,3138,3317,NA,NA,NA
2023,3138,3318,NA,NA,NA
2023,3138,3319,NA,NA,NA
2023,3138,3320,NA,NA,NA
2023,3138,3321,NA,NA,NA
2023,3138,3322,NA,NA,NA
2023,3138,3323,NA,3,NA
2023,3138,3324,NA,NA,NA
2023,3138,3325,NA,NA,NA
2023,3138,3326,NA,3,NA
2023,3138,3328,NA,5,NA
2023,3138,3329,NA,8,NA
2023,3138,3330,NA,NA,NA
2023,3138,3331,NA,NA,NA
2023,3138,3332,NA,NA,NA
2023,3138,3333,NA,NA,NA
2023,3138,3334,NA,NA,NA
2023,3138,3335,NA,NA,NA
2023,3138,3336,NA,NA,NA
2023,3138,3337,NA,NA,NA
2023,3138,3338,NA,NA,NA
2023,3138,3339,NA,12,NA
2023,3138,3340,NA,NA,NA
2023,3138,3341,NA,NA,NA
2023,3138,3342,NA,NA,NA
2023,3138,3343,NA,10,NA
2023,3138,3344,NA,NA,NA
2023,3138,3345,NA,11,NA
2023,3138,3346,NA,NA,NA
2023,3138,3347,NA,NA,NA
2023,3138,3348,NA,NA,NA
2023,3138,3349,NA,NA,NA
2023,3138,3350,NA,NA,NA
2023,3138,3351,NA,NA,NA
2023,3138,3352,NA,NA,NA
2023,3138,3353,NA,NA,NA
2023,3138,3354,NA,NA,NA
2023,3138,3355,NA,9,NA
2023,3138,3356,NA,NA,NA
2023,3138,3357,NA,16,NA
2023,3138,3358,NA,NA,NA
2023,3138,3359,NA,NA,NA
2023,3138,3360,NA,NA,NA
2023,3138,3361,NA,NA,NA
2023,3138,3362,NA,NA,NA
2023,3138,3363,NA,NA,NA
2023,3138,3364,NA,NA,NA
2023,3138,3365,NA,NA,NA
2023,3138,3367,NA,NA,NA
2023,3138,3368,NA,15,NA
2023,3138,3369,NA,NA,NA
2023,3138,3370,NA,NA,NA
2023,3138,3371,NA,NA,NA
2023,3138,3372,NA,NA,NA
2023,3138,3373,NA,NA,NA
2023,3138,3374,NA,NA,NA
2023,3138,3375,NA,NA,NA
2023,3138,3376,NA,1,NA
2023,3138,3377,NA,NA,NA
2023,3138,3378,NA,8,NA
2023,3138,3379,NA,NA,NA
2023,3138,3380,NA,16,NA
2023,3138,3381,NA,14,NA
2023,3138,3382,NA,NA,NA
2023,3138,3383,NA,NA,NA
2023,3138,3384,NA,NA,NA
2023,3138,3385,NA,11,NA
2023,3138,3386,NA,NA,NA
2023,3138,3387,NA,13,NA
2023,3138,3388,NA,NA,NA
2023,3138,3389,NA,NA,NA
2023,3138,3390,NA,1,NA
2023,3138,3391,NA,NA,NA
2023,3138,3392,NA,NA,NA
2023,3138,3393,NA,NA,NA
2023,3138,3394,NA,NA,NA
2023,3138,3395,NA,NA,NA
2023,3138,3396,NA,NA,NA
2023,3138,3397,NA,4,NA
2023,3138,3398,NA,NA,NA
2023,3138,3399,NA,16,NA
2023,3138,3400,NA,4,NA
2023,3138,3401,NA,NA,NA
2023,3138,3402,NA,NA,NA
2023,3138,3403,NA,NA,NA
2023,3138,3404,NA,NA,NA
2023,3138,3405,NA,12,NA
2023,3138,3406,NA,NA,NA
2023,3138,3407,NA,NA,NA
2023,3138,3408,NA,NA,NA
2023,3138,3409,NA,NA,NA
2023,3138,3410,NA,NA,NA
2023,3138,3411,NA,NA,NA
2023,3138,3412,NA,NA,NA
2023,3138,3413,NA,NA,NA
2023,3138,3414,NA,NA,NA
2023,3138,3415,NA,NA,NA
2023,3138,3416,NA,NA,NA
2023,3138,3417,NA,4,NA
2023,3138,3418,NA,NA,NA
2023,3138,3419,NA,NA,NA
2023,3138,3420,NA,NA,NA
2023,3138,3421,NA,NA,NA
2023,3138,3422,NA,NA,NA
2023,3138,3423,NA,NA,NA
2023,3138,3424,NA,11,NA
2023,3138,3425,NA,8,NA
2023,3138,3426,NA,NA,NA
2023,3138,3427,NA,NA,NA
2023,3138,3428,NA,2,NA
2023,3138,3429,NA,NA,NA
2023,3138,3430,NA,NA,NA
2023,3138,3431,NA,NA,NA
2023,3138,3433,NA,NA,NA
2023,3138,3434,NA,NA,NA
2023,3138,3435,NA,NA,NA
2023,3138,3436,NA,15,NA
2023,3138,3437,NA,4,NA
2023,3138,3438,NA,NA,NA
2023,3138,3439,NA,1,NA
2023,3138,3441,NA,NA,NA
2023,3138,3442,NA,NA,NA
2023,3138,3443,NA,NA,NA
2023,3138,3444,NA,NA,NA
2023,3138,3447,NA,NA,NA
2023,3138,3448,NA,NA,NA
2023,3138,3449,NA,NA,NA
2023,3138,3450,NA,5,NA
2023,3138,3451,NA,NA,NA
2023,3138,3452,NA,10,NA
2023,3138,3453,NA,NA,NA
2023,3138,3454,NA,NA,NA
2023,3138,3455,NA,NA,NA
2023,3138,3456,NA,NA,NA
2023,3138,3457,NA,NA,NA
2023,3138,3458,NA,NA,NA
2023,3138,3459,NA,NA,NA
2023,3138,3460,NA,NA,NA
2023,3138,3461,NA,NA,NA
2023,3138,3462,NA,NA,NA
2023,3138,3463,NA,NA,NA
2023,3138,3464,NA,NA,NA
2023,3138,3465,NA,NA,NA
2023,3138,3466,NA,NA,NA
2023,3138,3467,NA,NA,NA
2023,3138,3468,NA,NA,NA
2023,3138,3469,NA,NA,NA
2023,3138,3470,NA,NA,NA
2023,3138,3471,NA,NA,NA
2023,3138,3472,NA,NA,NA
2023,3138,3473,NA,NA,NA
2023,3138,3474,NA,NA,NA
2023,3138,3475,NA,NA,NA
2023,3138,3476,NA,NA,NA
2023,3138,3477,NA,NA,NA
2023,3139,3140,NA,NA,NA
2023,3139,3141,NA,NA,NA
2023,3139,3142,NA,NA,NA
2023,3139,3143,NA,NA,NA
2023,3139,3144,NA,NA,NA
2023,3139,3145,NA,NA,NA
2023,3139,3146,NA,NA,NA
2023,3139,3148,NA,NA,NA
2023,3139,3149,NA,NA,NA
2023,3139,3150,NA,NA,NA
2023,3139,3151,NA,16,NA
2023,3139,3152,NA,NA,NA
2023,3139,3153,NA,NA,NA
2023,3139,3155,NA,NA,NA
2023,3139,3156,NA,13,NA
2023,3139,3157,NA,NA,NA
2023,3139,3158,NA,NA,NA
2023,3139,3159,NA,NA,NA
2023,3139,3160,NA,6,NA
2023,3139,3161,NA,NA,NA
2023,3139,3162,NA,NA,NA
2023,3139,3163,NA,2,NA
2023,3139,3164,NA,NA,NA
2023,3139,3165,NA,NA,NA
2023,3139,3166,NA,6,NA
2023,3139,3167,NA,NA,NA
2023,3139,3168,NA,NA,NA
2023,3139,3169,NA,NA,NA
2023,3139,3170,NA,13,NA
2023,3139,3171,NA,NA,NA
2023,3139,3172,NA,NA,NA
2023,3139,3173,NA,NA,NA
2023,3139,3174,NA,NA,NA
2023,3139,3175,NA,NA,NA
2023,3139,3176,NA,NA,NA
2023,3139,3177,NA,NA,NA
2023,3139,3178,NA,NA,NA
2023,3139,3179,NA,12,NA
2023,3139,3180,NA,NA,NA
2023,3139,3181,NA,3,NA
2023,3139,3182,NA,NA,NA
2023,3139,3183,NA,NA,NA
2023,3139,3184,NA,NA,NA
2023,3139,3185,NA,NA,NA
2023,3139,3186,NA,NA,NA
2023,3139,3187,NA,13,NA
2023,3139,3188,NA,NA,NA
2023,3139,3189,NA,NA,NA
2023,3139,3190,NA,NA,NA
2023,3139,3191,NA,NA,NA
2023,3139,3192,NA,NA,NA
2023,3139,3193,NA,NA,NA
2023,3139,3194,NA,NA,NA
2023,3139,3195,NA,12,NA
2023,3139,3196,NA,NA,NA
2023,3139,3197,NA,NA,NA
2023,3139,3198,NA,NA,NA
2023,3139,3199,NA,7,NA
2023,3139,3200,NA,NA,NA
2023,3139,3201,NA,NA,NA
2023,3139,3202,NA,NA,NA
2023,3139,3203,NA,NA,NA
2023,3139,3204,NA,NA,NA
2023,3139,3205,NA,15,NA
2023,3139,3206,NA,NA,NA
2023,3139,3207,NA,NA,NA
2023,3139,3208,NA,10,NA
2023,3139,3209,NA,NA,NA
2023,3139,3210,NA,NA,NA
2023,3139,3211,NA,9,NA
2023,3139,3212,NA,NA,NA
2023,3139,3213,NA,NA,NA
2023,3139,3214,NA,NA,NA
2023,3139,3216,NA,NA,NA
2023,3139,3217,NA,NA,NA
2023,3139,3218,NA,14,NA
2023,3139,3219,NA,NA,NA
2023,3139,3220,NA,NA,NA
2023,3139,3221,NA,15,NA
2023,3139,3222,NA,NA,NA
2023,3139,3223,NA,NA,NA
2023,3139,3224,NA,NA,NA
2023,3139,3225,NA,NA,NA
2023,3139,3226,NA,NA,NA
2023,3139,3227,NA,NA,NA
2023,3139,3228,NA,11,NA
2023,3139,3229,NA,NA,NA
2023,3139,3230,NA,NA,NA
2023,3139,3231,NA,1,NA
2023,3139,3232,NA,NA,NA
2023,3139,3233,NA,14,NA
2023,3139,3234,NA,2,NA
2023,3139,3235,NA,5,NA
2023,3139,3236,NA,NA,NA
2023,3139,3237,NA,NA,NA
2023,3139,3238,NA,NA,NA
2023,3139,3239,NA,NA,NA
2023,3139,3240,NA,NA,NA
2023,3139,3241,NA,14,NA
2023,3139,3242,NA,NA,NA
2023,3139,3243,NA,NA,NA
2023,3139,3244,NA,NA,NA
2023,3139,3245,NA,NA,NA
2023,3139,3246,NA,NA,NA
2023,3139,3247,NA,NA,NA
2023,3139,3248,NA,NA,NA
2023,3139,3249,NA,NA,NA
2023,3139,3250,NA,NA,NA
2023,3139,3251,NA,NA,NA
2023,3139,3252,NA,NA,NA
2023,3139,3253,NA,NA,NA
2023,3139,3254,NA,NA,NA
2023,3139,3255,NA,NA,NA
2023,3139,3256,NA,NA,NA
2023,3139,3257,NA,5,NA
2023,3139,3258,NA,NA,NA
2023,3139,3259,NA,NA,NA
2023,3139,3260,NA,NA,NA
2023,3139,3261,NA,3,NA
2023,3139,3262,NA,NA,NA
2023,3139,3263,NA,NA,NA
2023,3139,3264,NA,NA,NA
2023,3139,3265,NA,NA,NA
2023,3139,3266,NA,9,NA
2023,3139,3267,NA,NA,NA
2023,3139,3268,NA,2,NA
2023,3139,3269,NA,NA,NA
2023,3139,3270,NA,NA,NA
2023,3139,3271,NA,NA,NA
2023,3139,3272,NA,NA,NA
2023,3139,3273,NA,NA,NA
2023,3139,3274,NA,9,NA
2023,3139,3275,NA,NA,NA
2023,3139,3276,NA,6,NA
2023,3139,3277,NA,NA,NA
2023,3139,3278,NA,NA,NA
2023,3139,3279,NA,8,NA
2023,3139,3280,NA,11,NA
2023,3139,3281,NA,NA,NA
2023,3139,3282,NA,NA,NA
2023,3139,3283,NA,NA,NA
2023,3139,3284,NA,16,NA
2023,3139,3285,NA,NA,NA
2023,3139,3286,NA,NA,NA
2023,3139,3287,NA,NA,NA
2023,3139,3288,NA,NA,NA
2023,3139,3290,NA,NA,NA
2023,3139,3291,NA,NA,NA
2023,3139,3292,NA,11,NA
2023,3139,3293,NA,NA,NA
2023,3139,3294,NA,NA,NA
2023,3139,3295,NA,NA,NA
2023,3139,3296,NA,NA,NA
2023,3139,3297,NA,NA,NA
2023,3139,3298,NA,NA,NA
2023,3139,3299,NA,NA,NA
2023,3139,3300,NA,NA,NA
2023,3139,3301,NA,7,NA
2023,3139,3303,NA,NA,NA
2023,3139,3304,NA,NA,NA
2023,3139,3305,NA,NA,NA
2023,3139,3306,NA,NA,NA
2023,3139,3307,NA,NA,NA
2023,3139,3308,NA,NA,NA
2023,3139,3309,NA,NA,NA
2023,3139,3310,NA,NA,NA
2023,3139,3311,NA,NA,NA
2023,3139,3312,NA,NA,NA
2023,3139,3313,NA,16,NA
2023,3139,3314,NA,6,NA
2023,3139,3315,NA,NA,NA
2023,3139,3316,NA,NA,NA
2023,3139,3317,NA,NA,NA
2023,3139,3318,NA,NA,NA
2023,3139,3319,NA,NA,NA
2023,3139,3320,NA,NA,NA
2023,3139,3321,NA,NA,NA
2023,3139,3322,NA,NA,NA
2023,3139,3323,NA,3,NA
2023,3139,3324,NA,NA,NA
2023,3139,3325,NA,NA,NA
2023,3139,3326,NA,3,NA
2023,3139,3328,NA,5,NA
2023,3139,3329,NA,8,NA
2023,3139,3330,NA,NA,NA
2023,3139,3331,NA,NA,NA
2023,3139,3332,NA,NA,NA
2023,3139,3333,NA,NA,NA
2023,3139,3334,NA,NA,NA
2023,3139,3335,NA,NA,NA
2023,3139,3336,NA,NA,NA
2023,3139,3337,NA,NA,NA
2023,3139,3338,NA,NA,NA
2023,3139,3339,NA,12,NA
2023,3139,3340,NA,NA,NA
2023,3139,3341,NA,NA,NA
2023,3139,3342,NA,NA,NA
2023,3139,3343,NA,10,NA
2023,3139,3344,NA,NA,NA
2023,3139,3345,NA,11,NA
2023,3139,3346,NA,NA,NA
2023,3139,3347,NA,NA,NA
2023,3139,3348,NA,NA,NA
2023,3139,3349,NA,NA,NA
2023,3139,3350,NA,NA,NA
2023,3139,3351,NA,NA,NA
2023,3139,3352,NA,NA,NA
2023,3139,3353,NA,NA,NA
2023,3139,3354,NA,NA,NA
2023,3139,3355,NA,9,NA
2023,3139,3356,NA,NA,NA
2023,3139,3357,NA,16,NA
2023,3139,3358,NA,NA,NA
2023,3139,3359,NA,NA,NA
2023,3139,3360,NA,NA,NA
2023,3139,3361,NA,NA,NA
2023,3139,3362,NA,NA,NA
2023,3139,3363,NA,NA,NA
2023,3139,3364,NA,NA,NA
2023,3139,3365,NA,NA,NA
2023,3139,3367,NA,NA,NA
2023,3139,3368,NA,15,NA
2023,3139,3369,NA,NA,NA
2023,3139,3370,NA,NA,NA
2023,3139,3371,NA,NA,NA
2023,3139,3372,NA,NA,NA
2023,3139,3373,NA,NA,NA
2023,3139,3374,NA,NA,NA
2023,3139,3375,NA,NA,NA
2023,3139,3376,NA,1,NA
2023,3139,3377,NA,NA,NA
2023,3139,3378,NA,8,NA
2023,3139,3379,NA,NA,NA
2023,3139,3380,NA,16,NA
2023,3139,3381,NA,14,NA
2023,3139,3382,NA,NA,NA
2023,3139,3383,NA,NA,NA
2023,3139,3384,NA,NA,NA
2023,3139,3385,NA,11,NA
2023,3139,3386,NA,NA,NA
2023,3139,3387,NA,13,NA
2023,3139,3388,NA,NA,NA
2023,3139,3389,NA,NA,NA
2023,3139,3390,NA,1,NA
2023,3139,3391,NA,NA,NA
2023,3139,3392,NA,NA,NA
2023,3139,3393,NA,NA,NA
2023,3139,3394,NA,NA,NA
2023,3139,3395,NA,NA,NA
2023,3139,3396,NA,NA,NA
2023,3139,3397,NA,4,NA
2023,3139,3398,NA,NA,NA
2023,3139,3399,NA,16,NA
2023,3139,3400,NA,4,NA
2023,3139,3401,NA,NA,NA
2023,3139,3402,NA,NA,NA
2023,3139,3403,NA,NA,NA
2023,3139,3404,NA,NA,NA
2023,3139,3405,NA,12,NA
2023,3139,3406,NA,NA,NA
2023,3139,3407,NA,NA,NA
2023,3139,3408,NA,NA,NA
2023,3139,3409,NA,NA,NA
2023,3139,3410,NA,NA,NA
2023,3139,3411,NA,NA,NA
2023,3139,3412,NA,NA,NA
2023,3139,3413,NA,NA,NA
2023,3139,3414,NA,NA,NA
2023,3139,3415,NA,NA,NA
2023,3139,3416,NA,NA,NA
2023,3139,3417,NA,4,NA
2023,3139,3418,NA,NA,NA
2023,3139,3419,NA,NA,NA
2023,3139,3420,NA,NA,NA
2023,3139,3421,NA,NA,NA
2023,3139,3422,NA,NA,NA
2023,3139,3423,NA,NA,NA
2023,3139,3424,NA,11,NA
2023,3139,3425,NA,8,NA
2023,3139,3426,NA,NA,NA
2023,3139,3427,NA,NA,NA
2023,3139,3428,NA,2,NA
2023,3139,3429,NA,NA,NA
2023,3139,3430,NA,NA,NA
2023,3139,3431,NA,NA,NA
2023,3139,3433,NA,NA,NA
2023,3139,3434,NA,NA,NA
2023,3139,3435,NA,NA,NA
2023,3139,3436,NA,15,NA
2023,3139,3437,NA,4,NA
2023,3139,3438,NA,NA,NA
2023,3139,3439,NA,1,NA
2023,3139,3441,NA,NA,NA
2023,3139,3442,NA,NA,NA
2023,3139,3443,NA,NA,NA
2023,3139,3444,NA,NA,NA
2023,3139,3447,NA,NA,NA
2023,3139,3448,NA,NA,NA
2023,3139,3449,NA,NA,NA
2023,3139,3450,NA,5,NA
2023,3139,3451,NA,NA,NA
2023,3139,3452,NA,10,NA
2023,3139,3453,NA,NA,NA
2023,3139,3454,NA,NA,NA
2023,3139,3455,NA,NA,NA
2023,3139,3456,NA,NA,NA
2023,3139,3457,NA,NA,NA
2023,3139,3458,NA,NA,NA
2023,3139,3459,NA,NA,NA
2023,3139,3460,NA,NA,NA
2023,3139,3461,NA,NA,NA
2023,3139,3462,NA,NA,NA
2023,3139,3463,NA,NA,NA
2023,3139,3464,NA,NA,NA
2023,3139,3465,NA,NA,NA
2023,3139,3466,NA,NA,NA
2023,3139,3467,NA,NA,NA
2023,3139,3468,NA,NA,NA
2023,3139,3469,NA,NA,NA
2023,3139,3470,NA,NA,NA
2023,3139,3471,NA,NA,NA
2023,3139,3472,NA,NA,NA
2023,3139,3473,NA,NA,NA
2023,3139,3474,NA,NA,NA
2023,3139,3475,NA,NA,NA
2023,3139,3476,NA,NA,NA
2023,3139,3477,NA,NA,NA
2023,3140,3141,NA,NA,NA
2023,3140,3142,NA,NA,NA
2023,3140,3143,NA,NA,NA
2023,3140,3144,NA,NA,NA
2023,3140,3145,NA,NA,NA
2023,3140,3146,NA,NA,NA
2023,3140,3148,NA,NA,NA
2023,3140,3149,NA,NA,NA
2023,3140,3150,NA,NA,NA
2023,3140,3151,NA,16,NA
2023,3140,3152,NA,NA,NA
2023,3140,3153,NA,NA,NA
2023,3140,3155,NA,NA,NA
2023,3140,3156,NA,13,NA
2023,3140,3157,NA,NA,NA
2023,3140,3158,NA,NA,NA
2023,3140,3159,NA,NA,NA
2023,3140,3160,NA,6,NA
2023,3140,3161,NA,NA,NA
2023,3140,3162,NA,NA,NA
2023,3140,3163,NA,2,NA
2023,3140,3164,NA,NA,NA
2023,3140,3165,NA,NA,NA
2023,3140,3166,NA,6,NA
2023,3140,3167,NA,NA,NA
2023,3140,3168,NA,NA,NA
2023,3140,3169,NA,NA,NA
2023,3140,3170,NA,13,NA
2023,3140,3171,NA,NA,NA
2023,3140,3172,NA,NA,NA
2023,3140,3173,NA,NA,NA
2023,3140,3174,NA,NA,NA
2023,3140,3175,NA,NA,NA
2023,3140,3176,NA,NA,NA
2023,3140,3177,NA,NA,NA
2023,3140,3178,NA,NA,NA
2023,3140,3179,NA,12,NA
2023,3140,3180,NA,NA,NA
2023,3140,3181,NA,3,NA
2023,3140,3182,NA,NA,NA
2023,3140,3183,NA,NA,NA
2023,3140,3184,NA,NA,NA
2023,3140,3185,NA,NA,NA
2023,3140,3186,NA,NA,NA
2023,3140,3187,NA,13,NA
2023,3140,3188,NA,NA,NA
2023,3140,3189,NA,NA,NA
2023,3140,3190,NA,NA,NA
2023,3140,3191,NA,NA,NA
2023,3140,3192,NA,NA,NA
2023,3140,3193,NA,NA,NA
2023,3140,3194,NA,NA,NA
2023,3140,3195,NA,12,NA
2023,3140,3196,NA,NA,NA
2023,3140,3197,NA,NA,NA
2023,3140,3198,NA,NA,NA
2023,3140,3199,NA,7,NA
2023,3140,3200,NA,NA,NA
2023,3140,3201,NA,NA,NA
2023,3140,3202,NA,NA,NA
2023,3140,3203,NA,NA,NA
2023,3140,3204,NA,NA,NA
2023,3140,3205,NA,15,NA
2023,3140,3206,NA,NA,NA
2023,3140,3207,NA,NA,NA
2023,3140,3208,NA,10,NA
2023,3140,3209,NA,NA,NA
2023,3140,3210,NA,NA,NA
2023,3140,3211,NA,9,NA
2023,3140,3212,NA,NA,NA
2023,3140,3213,NA,NA,NA
2023,3140,3214,NA,NA,NA
2023,3140,3216,NA,NA,NA
2023,3140,3217,NA,NA,NA
2023,3140,3218,NA,14,NA
2023,3140,3219,NA,NA,NA
2023,3140,3220,NA,NA,NA
2023,3140,3221,NA,15,NA
2023,3140,3222,NA,NA,NA
2023,3140,3223,NA,NA,NA
2023,3140,3224,NA,NA,NA
2023,3140,3225,NA,NA,NA
2023,3140,3226,NA,NA,NA
2023,3140,3227,NA,NA,NA
2023,3140,3228,NA,11,NA
2023,3140,3229,NA,NA,NA
2023,3140,3230,NA,NA,NA
2023,3140,3231,NA,1,NA
2023,3140,3232,NA,NA,NA
2023,3140,3233,NA,14,NA
2023,3140,3234,NA,2,NA
2023,3140,3235,NA,5,NA
2023,3140,3236,NA,NA,NA
2023,3140,3237,NA,NA,NA
2023,3140,3238,NA,NA,NA
2023,3140,3239,NA,NA,NA
2023,3140,3240,NA,NA,NA
2023,3140,3241,NA,14,NA
2023,3140,3242,NA,NA,NA
2023,3140,3243,NA,NA,NA
2023,3140,3244,NA,NA,NA
2023,3140,3245,NA,NA,NA
2023,3140,3246,NA,NA,NA
2023,3140,3247,NA,NA,NA
2023,3140,3248,NA,NA,NA
2023,3140,3249,NA,NA,NA
2023,3140,3250,NA,NA,NA
2023,3140,3251,NA,NA,NA
2023,3140,3252,NA,NA,NA
2023,3140,3253,NA,NA,NA
2023,3140,3254,NA,NA,NA
2023,3140,3255,NA,NA,NA
2023,3140,3256,NA,NA,NA
2023,3140,3257,NA,5,NA
2023,3140,3258,NA,NA,NA
2023,3140,3259,NA,NA,NA
2023,3140,3260,NA,NA,NA
2023,3140,3261,NA,3,NA
2023,3140,3262,NA,NA,NA
2023,3140,3263,NA,NA,NA
2023,3140,3264,NA,NA,NA
2023,3140,3265,NA,NA,NA
2023,3140,3266,NA,9,NA
2023,3140,3267,NA,NA,NA
2023,3140,3268,NA,2,NA
2023,3140,3269,NA,NA,NA
2023,3140,3270,NA,NA,NA
2023,3140,3271,NA,NA,NA
2023,3140,3272,NA,NA,NA
2023,3140,3273,NA,NA,NA
2023,3140,3274,NA,9,NA
2023,3140,3275,NA,NA,NA
2023,3140,3276,NA,6,NA
2023,3140,3277,NA,NA,NA
2023,3140,3278,NA,NA,NA
2023,3140,3279,NA,8,NA
2023,3140,3280,NA,11,NA
2023,3140,3281,NA,NA,NA
2023,3140,3282,NA,NA,NA
2023,3140,3283,NA,NA,NA
2023,3140,3284,NA,16,NA
2023,3140,3285,NA,NA,NA
2023,3140,3286,NA,NA,NA
2023,3140,3287,NA,NA,NA
2023,3140,3288,NA,NA,NA
2023,3140,3290,NA,NA,NA
2023,3140,3291,NA,NA,NA
2023,3140,3292,NA,11,NA
2023,3140,3293,NA,NA,NA
2023,3140,3294,NA,NA,NA
2023,3140,3295,NA,NA,NA
2023,3140,3296,NA,NA,NA
2023,3140,3297,NA,NA,NA
2023,3140,3298,NA,NA,NA
2023,3140,3299,NA,NA,NA
2023,3140,3300,NA,NA,NA
2023,3140,3301,NA,7,NA
2023,3140,3303,NA,NA,NA
2023,3140,3304,NA,NA,NA
2023,3140,3305,NA,NA,NA
2023,3140,3306,NA,NA,NA
2023,3140,3307,NA,NA,NA
2023,3140,3308,NA,NA,NA
2023,3140,3309,NA,NA,NA
2023,3140,3310,NA,NA,NA
2023,3140,3311,NA,NA,NA
2023,3140,3312,NA,NA,NA
2023,3140,3313,NA,16,NA
2023,3140,3314,NA,6,NA
2023,3140,3315,NA,NA,NA
2023,3140,3316,NA,NA,NA
2023,3140,3317,NA,NA,NA
2023,3140,3318,NA,NA,NA
2023,3140,3319,NA,NA,NA
2023,3140,3320,NA,NA,NA
2023,3140,3321,NA,NA,NA
2023,3140,3322,NA,NA,NA
2023,3140,3323,NA,3,NA
2023,3140,3324,NA,NA,NA
2023,3140,3325,NA,NA,NA
2023,3140,3326,NA,3,NA
2023,3140,3328,NA,5,NA
2023,3140,3329,NA,8,NA
2023,3140,3330,NA,NA,NA
2023,3140,3331,NA,NA,NA
2023,3140,3332,NA,NA,NA
2023,3140,3333,NA,NA,NA
2023,3140,3334,NA,NA,NA
2023,3140,3335,NA,NA,NA
2023,3140,3336,NA,NA,NA
2023,3140,3337,NA,NA,NA
2023,3140,3338,NA,NA,NA
2023,3140,3339,NA,12,NA
2023,3140,3340,NA,NA,NA
2023,3140,3341,NA,NA,NA
2023,3140,3342,NA,NA,NA
2023,3140,3343,NA,10,NA
2023,3140,3344,NA,NA,NA
2023,3140,3345,NA,11,NA
2023,3140,3346,NA,NA,NA
2023,3140,3347,NA,NA,NA
2023,3140,3348,NA,NA,NA
2023,3140,3349,NA,NA,NA
2023,3140,3350,NA,NA,NA
2023,3140,3351,NA,NA,NA
2023,3140,3352,NA,NA,NA
2023,3140,3353,NA,NA,NA
2023,3140,3354,NA,NA,NA
2023,3140,3355,NA,9,NA
2023,3140,3356,NA,NA,NA
2023,3140,3357,NA,16,NA
2023,3140,3358,NA,NA,NA
2023,3140,3359,NA,NA,NA
2023,3140,3360,NA,NA,NA
2023,3140,3361,NA,NA,NA
2023,3140,3362,NA,NA,NA
2023,3140,3363,NA,NA,NA
2023,3140,3364,NA,NA,NA
2023,3140,3365,NA,NA,NA
2023,3140,3367,NA,NA,NA
2023,3140,3368,NA,15,NA
2023,3140,3369,NA,NA,NA
2023,3140,3370,NA,NA,NA
2023,3140,3371,NA,NA,NA
2023,3140,3372,NA,NA,NA
2023,3140,3373,NA,NA,NA
2023,3140,3374,NA,NA,NA
2023,3140,3375,NA,NA,NA
2023,3140,3376,NA,1,NA
2023,3140,3377,NA,NA,NA
2023,3140,3378,NA,8,NA
2023,3140,3379,NA,NA,NA
2023,3140,3380,NA,16,NA
2023,3140,3381,NA,14,NA
2023,3140,3382,NA,NA,NA
2023,3140,3383,NA,NA,NA
2023,3140,3384,NA,NA,NA
2023,3140,3385,NA,11,NA
2023,3140,3386,NA,NA,NA
2023,3140,3387,NA,13,NA
2023,3140,3388,NA,NA,NA
2023,3140,3389,NA,NA,NA
2023,3140,3390,NA,1,NA
2023,3140,3391,NA,NA,NA
2023,3140,3392,NA,NA,NA
2023,3140,3393,NA,NA,NA
2023,3140,3394,NA,NA,NA
2023,3140,3395,NA,NA,NA
2023,3140,3396,NA,NA,NA
2023,3140,3397,NA,4,NA
2023,3140,3398,NA,NA,NA
2023,3140,3399,NA,16,NA
2023,3140,3400,NA,4,NA
2023,3140,3401,NA,NA,NA
2023,3140,3402,NA,NA,NA
2023,3140,3403,NA,NA,NA
2023,3140,3404,NA,NA,NA
2023,3140,3405,NA,12,NA
2023,3140,3406,NA,NA,NA
2023,3140,3407,NA,NA,NA
2023,3140,3408,NA,NA,NA
